Topic	Event	Label	Tweet_id
Covid	TR10	Other	1495862552668082180
Covid	TR10	False	1475884799327977483
Covid	TR10	Other	1496106513743679492
Covid	TR10	True	1476125902815776773
Covid	TR10	True	1476151473788575748
Covid	TR10	Other	1496519206480789509
Covid	TR10	Other	1495692081259593730
Covid	TR10	Other	1498045202501570560
Covid	TR10	True	1476102310325596163
Covid	TR10	Other	1495807351252819971
Covid	TR10	Other	1495709311451992064
Covid	TR10	Other	1495506366810796035
Covid	TR10	False	1476201355756851201
Covid	TR10	Other	1496046957130825736
Covid	TR10	Other	1495849379617550337
Covid	TR10	True	1476172741250326533
Covid	TR10	True	1480922814018371590
Covid	TR10	Other	1475878269413216260
Covid	TR10	True	1476149382974115840
Covid	TR10	False	1479609607358234627
Covid	TR10	Other	1496419912507699204
Covid	TR10	False	1479136656263372805
Covid	TR10	False	1476249728765603851
Covid	TR10	False	1476079451968622592
Covid	TR10	False	1477271852812800004
Covid	TR10	True	1476878959296098307
Covid	TR10	True	1476437509987049473
Covid	TR10	Other	1496527132515872776
Covid	TR10	False	1475904101120720896
Covid	TR10	Other	1495707494781534212
Covid	TR10	True	1480222944441905162
Covid	TR10	False	1476096508378365953
Covid	TR10	True	1476609134204182535
Covid	TR10	Other	1496033633504739328
Covid	TR10	True	1476170096615768065
Covid	TR10	Other	1495373953954689024
Covid	TR10	False	1478017156881256450
Covid	TR10	Other	1478679107701551104
Covid	TR10	True	1480522110497869829
Covid	TR10	Other	1496567001824874506
Covid	TR10	True	1476161591578177537
Covid	TR10	Other	1480773666669572098
Covid	TR10	Other	1496509956085985281
Covid	TR10	True	1480297464846589960
Covid	TR10	True	1476918864017596436
Covid	TR10	Other	1495680052687691778
Covid	TR10	Other	1496431575059283970
Covid	TR11	False	1478129844424695810
Covid	TR11	Other	1477588222578462721
Covid	TR11	Other	1474029042911391745
Covid	TR11	Other	1476987077061496832
Covid	TR11	True	1479542717906669570
Covid	TR11	False	1479114954544320529
Covid	TR11	False	1481948938878038017
Covid	TR11	False	1481322146509041668
Covid	TR11	True	1480538645828448258
Covid	TR11	Other	1500965547692941316
Covid	TR11	Other	1501114203603537920
Covid	TR11	Other	1499089655349846017
Covid	TR11	False	1476539065227005956
Covid	TR11	Other	1495699818294951938
Covid	TR11	Other	1501203641449033734
Covid	TR11	Other	1479145883107311622
Covid	TR11	False	1476491247787331584
Covid	TR11	False	1480848264941428736
Covid	TR11	Other	1481311019993608192
Covid	TR11	False	1479379226184798208
Covid	TR11	Other	1481951085040484356
Covid	TR11	False	1479379004260077569
Covid	TR11	False	1483198018467868676
Covid	TR11	False	1479535450784247810
Covid	TR11	Other	1490716897079443469
Covid	TR11	Other	1479060013138255874
Covid	TR11	Other	1500750338189529089
Covid	TR11	Other	1498420048465039361
Covid	TR11	Other	1499254343446450178
Covid	TR11	Other	1500820340297302017
Covid	TR11	Other	1499065892797399042
Covid	TR11	Other	1473877843549503489
Covid	TR11	False	1490397537903198211
Covid	TR11	False	1482983567856701447
Covid	TR11	False	1481782766576484352
Covid	TR11	Other	1498606324023762945
Covid	TR11	False	1479538507035074570
Covid	TR11	Other	1490620144544104450
Covid	TR11	False	1481857488878198787
Covid	TR11	False	1479859187664441344
Covid	TR11	Other	1499061490439143432
Covid	TR11	Other	1490226174521491456
Covid	TR11	True	1476804600590180352
Covid	TR11	False	1479143172659945480
Covid	TR11	False	1478796232449482759
Covid	TR11	False	1479135596484431879
Covid	TR11	Other	1491347262550986753
Covid	TR11	Other	1477936254826295297
Covid	TR11	Other	1482261091975581696
Covid	TR11	False	1479574302643351552
Covid	TR11	Other	1478489771718627337
Covid	TR11	Other	1479050332009336832
Covid	TR11	Other	1479085132610871296
Covid	TR11	Other	1473938473673531396
Covid	TR11	Other	1499077783569453069
Covid	TR11	Other	1486423759670194176
Covid	TR11	Other	1486115746438598657
Covid	TR11	Other	1499062698931331073
Covid	TR11	Other	1499062624524328965
Covid	TR11	Other	1487174410444460036
Covid	TR11	Other	1501101741571559428
Covid	TR11	Other	1479034376562397185
Covid	TR11	Other	1479181392739192832
Covid	TR11	Other	1498289354812411910
Covid	TR11	Other	1473792728639152130
Covid	TR11	Other	1501127366025703425
Covid	TR11	Other	1481328668647559179
Covid	TR11	Other	1499056797138751489
Covid	TR11	False	1479805065988874242
Covid	TR11	Other	1499060643177152512
Covid	TR11	False	1478722393803833344
Covid	TR11	Other	1476712395133394945
Covid	TR11	Other	1498284194048446468
Covid	TR11	True	1479469601801252867
Covid	TR11	Other	1501056307901734915
Covid	TR11	Other	1499053790523240448
Covid	TR11	Other	1479041350125424644
Covid	TR11	Other	1473955455370248199
Covid	TR11	Other	1498644984702156801
Covid	TR11	True	1476817927416471555
Covid	TR11	False	1476626471141756928
Covid	TR11	False	1482127269665689601
Covid	TR11	Other	1499096152830091268
Covid	TR11	Other	1479191655320272896
Covid	TR11	Other	1498284236738076681
Covid	TR11	Other	1479483331775537152
Covid	TR11	Other	1499052720308772874
Covid	TR11	Other	1501125335689039872
Covid	TR11	True	1479448134673645574
Covid	TR11	Other	1501076193772249089
Covid	TR11	Other	1479037788372754433
Covid	TR11	False	1479315091271131136
Covid	TR11	Other	1499065144059514886
Covid	TR11	Other	1499067462444326916
Covid	TR11	False	1481357118582231043
Covid	TR11	Other	1501305096524779520
Covid	TR11	Other	1477225234147201024
Covid	TR11	False	1479096887688908805
Covid	TR11	Other	1499434107775901699
Covid	TR11	False	1478040556609716230
Covid	TR11	Other	1487308757424033793
Covid	TR11	Other	1501518992850182150
Covid	TR11	Other	1501094892985937926
Covid	TR11	Other	1499057732359438341
Covid	TR11	Other	1499975021674082305
Covid	TR11	Other	1481006671136759818
Covid	TR11	Other	1478631909777412100
Covid	TR11	Other	1491748553915523074
Covid	TR11	Other	1501438850660511744
Covid	TR11	False	1479187776247586821
Covid	TR11	Other	1473731227085676550
Covid	TR11	False	1480603265133948945
Covid	TR11	Other	1499803804694421511
Covid	TR11	Other	1480294376035299329
Covid	TR11	True	1479874414267277313
Covid	TR11	False	1478655878035394560
Covid	TR11	False	1480976204090032128
Covid	TR11	Other	1479117955770159110
Covid	TR11	Other	1499067611090505728
Covid	TR11	Other	1478602426013917184
Covid	TR11	Other	1499191745371852800
Covid	TR11	True	1488268555040980992
Covid	TR11	False	1480901321251295232
Covid	TR11	Other	1501144203786604547
Covid	TR11	Other	1499314370152734720
Covid	TR11	Other	1476883556739727369
Covid	TR11	False	1476493509075025922
Covid	TR11	False	1486104063770988546
Covid	TR11	Other	1499054615685390339
Covid	TR11	Other	1479065894001459202
Covid	TR11	Other	1477708866775400448
Covid	TR11	False	1476248596064477187
Covid	TR11	Other	1501057579119779840
Covid	TR11	False	1481751289088331781
Covid	TR11	Other	1479506544802897929
Covid	TR11	Other	1499074272270106624
Covid	TR11	Other	1501102321119285249
Covid	TR11	Other	1499374484339494918
Covid	TR11	False	1484197260053385219
Covid	TR11	False	1479399315223236612
Covid	TR11	False	1482233118291419136
Covid	TR11	Other	1499489215398170628
Covid	TR11	Other	1501096984593190923
Covid	TR11	Other	1499718447307046914
Covid	TR11	False	1492414364594364417
Covid	TR11	Other	1501100736289071108
Covid	TR11	False	1482037130545319938
Covid	TR12	True	1462200529183023107
Covid	TR12	Other	1462520020941086721
Covid	TR12	False	1457008302068482048
Covid	TR12	Other	1438845076872986630
Covid	TR12	Other	1462561283274940421
Covid	TR12	Other	1462506149945749512
Covid	TR12	Other	1462544396876984325
Covid	TR12	Other	1462545177961111556
Covid	TR12	False	1456213639938117637
Covid	TR12	False	1457739515762782213
Covid	TR12	Other	1462551960717041665
Covid	TR12	Other	1443840307674689553
Covid	TR12	Other	1448684114933075971
Covid	TR12	True	1438358125497786377
Covid	TR12	Other	1462502465392324610
Covid	TR12	True	1438939057753673730
Covid	TR12	False	1457004780442853376
Covid	TR12	True	1438515850642739200
Covid	TR12	True	1438521897243664396
Covid	TR12	Other	1438205529927692298
Covid	TR12	Other	1440195684443910153
Covid	TR12	True	1441475914701836291
Covid	TR12	False	1457276789697417222
Covid	TR12	Other	1462511754152493063
Covid	TR12	False	1448206810482188294
Covid	TR12	Other	1462544240689364996
Covid	TR12	Other	1462504227922530305
Covid	TR12	Other	1462541844701581319
Covid	TR12	Other	1462523372651388932
Covid	TR12	True	1438782001612533760
Covid	TR12	Other	1462530671855943680
Covid	TR12	Other	1462563256464293894
Covid	TR12	Other	1444365678044237825
Covid	TR12	Other	1462546656721735681
Covid	TR12	True	1439662895273582593
Covid	TR12	Other	1442537062909898753
Covid	TR12	False	1457444919086309378
Covid	TR12	True	1438833149857964034
Covid	TR12	Other	1462503482871660544
Covid	TR12	Other	1455222098121707538
Covid	TR12	Other	1462535764236025860
Covid	TR12	False	1437796147184209923
Covid	TR12	Other	1462539394657787905
Covid	TR12	False	1457516982157389828
Covid	TR12	Other	1448571303464783874
Covid	TR12	Other	1462546489549459456
Covid	TR12	Other	1462518333140516872
Covid	TR12	Other	1462520728255971337
Covid	TR12	Other	1462535758699499527
Covid	TR12	False	1438486481119715328
Covid	TR12	True	1440720516042559495
Covid	TR12	False	1457404422632448007
Covid	TR12	False	1443336392612921347
Covid	TR12	Other	1462506890466836485
Covid	TR12	False	1458430552957128722
Covid	TR12	False	1457772689687334912
Covid	TR12	True	1438520840715337730
Covid	TR12	Other	1462519379338448903
Covid	TR12	Other	1438564691903664136
Covid	TR12	Other	1462534565864615938
Covid	TR12	Other	1462503881833918484
Covid	TR12	Other	1462499257982799874
Covid	TR12	Other	1462515902633721862
Covid	TR12	Other	1462531981401538560
Covid	TR12	Other	1462516454708985872
Covid	TR12	Other	1462510830214389763
Covid	TR12	False	1438433532846788608
Covid	TR12	Other	1462505171171348483
Covid	TR12	True	1440934032334901251
Covid	TR12	True	1438769141138198531
Covid	TR12	Other	1462531716065771522
Covid	TR12	Other	1462511546916122636
Covid	TR12	Other	1462560160346480640
Covid	TR12	False	1457081452240244740
Covid	TR12	Other	1438418443154378753
Covid	TR12	False	1457013252077105160
Covid	TR12	Other	1462519606933958666
Covid	TR12	True	1440720513848922118
Covid	TR12	False	1457005982706438147
Covid	TR12	True	1437717578261147651
Covid	TR12	True	1438750350413082627
Covid	TR12	Other	1462502851448614916
Covid	TR12	Other	1462545685341900802
Covid	TR12	False	1438406058381283328
Covid	TR12	Other	1462505565234548740
Covid	TR12	True	1441402045362159627
Covid	TR12	Other	1441395228989079556
Covid	TR12	True	1438358693993721857
Covid	TR12	Other	1462514056124899330
Covid	TR12	False	1457074132856803329
Covid	TR12	Other	1462534273043423244
Covid	TR12	False	1441796937070432258
Covid	TR12	True	1441423844787425284
Covid	TR12	False	1457002903810498576
Covid	TR12	True	1438774337264304131
Covid	TR12	Other	1462542657184403460
Covid	TR12	Other	1438965395726209031
Covid	TR12	False	1462568540121309190
Covid	TR12	False	1440314945543893000
Covid	TR12	Other	1462540278443782148
Covid	TR12	Other	1462545574012489731
Covid	TR12	True	1439230820888285193
Covid	TR12	False	1438170499134201860
Covid	TR12	Other	1462517851298934789
Covid	TR12	Other	1462524869032255505
Covid	TR12	False	1456954855063527432
Covid	TR12	Other	1462556444155432967
Covid	TR12	Other	1448324841468203008
Covid	TR12	True	1438498521326313474
Covid	TR12	False	1457110466052993028
Covid	TR12	True	1438911000623915010
Covid	TR12	Other	1439955186366042116
Covid	TR12	Other	1462515811378253830
Covid	TR12	Other	1438815836957990918
Covid	TR12	Other	1462524831409315843
Covid	TR13	False	1359259668175069186
Covid	TR13	Other	1359236953951133705
Covid	TR13	True	1349455654772203520
Covid	TR13	False	1341147573097263105
Covid	TR13	False	1359267369726730251
Covid	TR13	Other	1359230671223406603
Covid	TR13	False	1336104953413296129
Covid	TR13	Other	1359280178996908034
Covid	TR13	True	1345307763535192065
Covid	TR13	False	1345389917040476164
Covid	TR13	False	1359262361836810242
Covid	TR13	Other	1359234277070757905
Covid	TR13	False	1343266355978641410
Covid	TR13	Other	1359249143378698244
Covid	TR13	False	1350425026797981696
Covid	TR13	Other	1335670368749621249
Covid	TR13	False	1342979293144641536
Covid	TR13	Other	1359261814782050305
Covid	TR13	False	1340674408529207296
Covid	TR13	False	1340425390440001538
Covid	TR13	False	1350184840671358976
Covid	TR13	Other	1359266802136670212
Covid	TR13	False	1339284266031702017
Covid	TR13	False	1345263881397137408
Covid	TR13	False	1350448606516490241
Covid	TR13	Other	1359231835428032520
Covid	TR13	False	1338576995903565827
Covid	TR13	False	1339369801500770304
Covid	TR13	Other	1348557826562678784
Covid	TR13	False	1355892316234510343
Covid	TR13	False	1337613735683379200
Covid	TR13	False	1340771302551007233
Covid	TR13	True	1343433682745520130
Covid	TR13	False	1346473954723041284
Covid	TR13	True	1336224096699502594
Covid	TR13	False	1340411019563249672
Covid	TR13	Other	1359238435098275844
Covid	TR13	False	1352887669341216769
Covid	TR13	Other	1359244477102239747
Covid	TR13	Other	1354887511135444999
Covid	TR13	False	1344060257887285249
Covid	TR13	Other	1359242009551241222
Covid	TR13	Other	1343676843807879172
Covid	TR13	Other	1359265277658214406
Covid	TR13	Other	1349371305062256641
Covid	TR13	Other	1359240351664529414
Covid	TR13	Other	1355209472495525889
Covid	TR13	False	1343306794974797825
Covid	TR13	Other	1359269042452918276
Covid	TR13	True	1337045182739603457
Covid	TR13	False	1350000859724324864
Covid	TR13	Other	1359242064802811910
Covid	TR13	Other	1336092734399139840
Covid	TR13	False	1341770513455194113
Covid	TR13	False	1358729342801575936
Covid	TR13	False	1357705106733600770
Covid	TR13	Other	1359243017362825218
Covid	TR13	False	1343655828545564672
Covid	TR13	False	1349101065627709443
Covid	TR13	False	1337811232502521856
Covid	TR13	False	1336222246571036675
Covid	TR13	Other	1359241802117746689
Covid	TR13	Other	1336053559494909955
Covid	TR13	False	1350744109338791939
Covid	TR13	False	1349849302965891073
Covid	TR13	False	1357400346113441793
Covid	TR13	Other	1359232212122615815
Covid	TR13	Other	1359237758527574016
Covid	TR13	False	1337389917803061248
Covid	TR13	False	1336749423934791682
Covid	TR13	Other	1359288317385310210
Covid	TR13	False	1342866224670248971
Covid	TR13	False	1355853943818104835
Covid	TR13	Other	1359230068711636993
Covid	TR13	Other	1359264998896377858
Covid	TR13	False	1340019183342510082
Covid	TR13	False	1336024039949742082
Covid	TR13	False	1340431439700127744
Covid	TR13	Other	1359230521839091713
Covid	TR13	False	1337996925799424002
Covid	TR13	False	1349409147566125056
Covid	TR13	False	1335719562030034947
Covid	TR13	False	1352528071853793280
Covid	TR13	Other	1359257583819833357
Covid	TR13	Other	1359241005367783427
Covid	TR13	False	1350928259425456136
Covid	TR13	Other	1359268807789969408
Covid	TR13	False	1342719178797703168
Covid	TR13	Other	1335647509142794241
Covid	TR13	Other	1359255923936669701
Covid	TR13	Other	1359261411956957188
Covid	TR13	False	1344343022721445889
Covid	TR13	False	1358783984004653058
Covid	TR13	False	1345834410927644672
Covid	TR13	Other	1359240110919794689
Covid	TR13	False	1354490329144156161
Covid	TR13	Other	1359227479756578818
Covid	TR13	Other	1337783755902218240
Covid	TR13	False	1336096196969050112
Covid	TR13	Other	1359231773658517506
Covid	TR13	Other	1359238160375545861
Covid	TR13	Other	1354543133674102784
Covid	TR13	False	1350909920963686402
Covid	TR13	False	1336798824740827138
Covid	TR13	False	1343999775549628416
Covid	TR13	Other	1359233527586381827
Covid	TR13	False	1352748474316554248
Covid	TR13	False	1352976238164508675
Covid	TR13	False	1347970225803767810
Covid	TR13	False	1338280844553826304
Covid	TR13	Other	1359225089796018179
Covid	TR13	Other	1350758927596724225
Covid	TR13	False	1345592735718371328
Covid	TR13	False	1337818054881894404
Covid	TR13	False	1349851371198164997
Covid	TR13	False	1335739743435362307
Covid	TR13	Other	1336096193626116099
Covid	TR13	Other	1359257300549140493
Covid	TR13	Other	1359244546996121602
Covid	TR13	Other	1359260214374129666
Covid	TR13	Other	1359233174098837508
Covid	TR13	Other	1359236492678332422
Covid	TR13	Other	1359254256117776387
Covid	TR13	Other	1359267152566583298
Covid	TR13	Other	1359223109145026565
Covid	TR13	False	1336894459351535619
Covid	TR13	False	1340884213814407168
Covid	TR13	False	1336070170071224324
Covid	TR13	False	1350529443954094093
Covid	TR13	False	1338464757121245184
Covid	TR13	False	1351572967440986113
Covid	TR13	Other	1359262796161163268
Covid	TR13	False	1350463102161199104
Covid	TR13	False	1336272478847578116
Covid	TR13	False	1343824157277102080
Covid	TR13	False	1353097845084205057
Covid	TR13	Other	1359228255069499398
Covid	TR13	False	1355595419443585024
Covid	TR13	False	1337794573213593604
Covid	TR13	False	1337907411408089088
Covid	TR13	False	1342578299344707584
Covid	TR13	False	1344602403711102980
Covid	TR13	Other	1359254639959506948
Covid	TR13	Other	1359240595697512448
Covid	TR13	Other	1359230501110902794
Covid	TR13	False	1350121541854490628
Covid	TR13	False	1339714912646475781
Covid	TR13	True	1337767771036409857
Covid	TR14	False	1511358208576737281
Covid	TR14	False	1492780146612486146
Covid	TR14	Other	1494292634462007297
Covid	TR14	False	1498363462891749378
Covid	TR14	Other	1496035985104191489
Covid	TR14	False	1493449562924666881
Covid	TR14	Other	1497508057672212480
Covid	TR14	Other	1494347768030183426
Covid	TR14	Other	1494063683915468810
Covid	TR14	Other	1493999867437350912
Covid	TR14	Other	1479475412275060739
Covid	TR14	True	1504493035039735814
Covid	TR14	Other	1493951332230656001
Covid	TR14	False	1492591377405861893
Covid	TR14	Other	1503143344653938689
Covid	TR14	False	1492573312723083271
Covid	TR14	Other	1493999867517190157
Covid	TR14	True	1504783709886627841
Covid	TR14	Other	1506805269073993739
Covid	TR14	Other	1493968424120328197
Covid	TR14	Other	1509558438795399174
Covid	TR14	Other	1495123318428553216
Covid	TR14	False	1494318211533262849
Covid	TR14	False	1492844108502773766
Covid	TR14	Other	1494191169424740353
Covid	TR14	Other	1497312771318423554
Covid	TR14	False	1504704795025850399
Covid	TR14	False	1502204335719129088
Covid	TR14	Other	1480274201080733701
Covid	TR14	True	1504933144390217731
Covid	TR14	Other	1485611764045824003
Covid	TR14	True	1505512732375855113
Covid	TR14	Other	1505512735995756547
Covid	TR14	False	1493282617713741832
Covid	TR14	Other	1494203879050952705
Covid	TR14	Other	1507413586456551424
Covid	TR14	True	1492606598300250114
Covid	TR14	False	1492953182208671747
Covid	TR14	Other	1494038192152059916
Covid	TR14	Other	1495634893195390978
Covid	TR14	Other	1493944015753912327
Covid	TR14	Other	1493967593824210950
Covid	TR14	Other	1494780323644809220
Covid	TR14	Other	1494063301021646857
Covid	TR14	Other	1497141734047764482
Covid	TR14	False	1507116884650774529
Covid	TR14	Other	1499230763560148998
Covid	TR14	Other	1493982252048343045
Covid	TR14	False	1495126027911241728
Covid	TR14	Other	1498292949511196678
Covid	TR14	Other	1494001160084242440
Covid	TR14	Other	1493940878251024389
Covid	TR14	False	1493344506925797377
Covid	TR14	Other	1510592346437660678
Covid	TR14	Other	1480874877817135106
Covid	TR14	Other	1507096117107900423
Covid	TR14	False	1492938512110395405
Covid	TR14	Other	1486273690740396033
Covid	TR14	Other	1495103374034968591
Covid	TR14	False	1493274067654393862
Covid	TR14	Other	1497259239110328322
Covid	TR14	Other	1498293107951120389
Covid	TR14	Other	1494225764878852096
Covid	TR14	False	1497217087118491652
Covid	TR15	Other	1495070128798842882
Covid	TR15	Other	1477596324623171585
Covid	TR15	Other	1496232308566896648
Covid	TR15	Other	1495795975385923584
Covid	TR15	False	1477928596312408064
Covid	TR15	Other	1496471046358192128
Covid	TR15	False	1477636385737691136
Covid	TR15	True	1477951915237384193
Covid	TR15	True	1477254018808299522
Covid	TR15	Other	1496459219784155136
Covid	TR15	Other	1495305694806958082
Covid	TR15	Other	1494956398882476032
Covid	TR15	Other	1497200742666539015
Covid	TR15	False	1483442631027965954
Covid	TR15	False	1477676103124856835
Covid	TR15	Other	1495495616553791494
Covid	TR15	False	1477635223928115200
Covid	TR15	Other	1498720949809647624
Covid	TR15	Other	1499093408278892547
Covid	TR15	True	1478288657027158016
Covid	TR15	True	1478064856754438146
Covid	TR15	Other	1496103581933621254
Covid	TR15	Other	1497265217100816385
Covid	TR15	Other	1498666795573600256
Covid	TR15	Other	1497491459397804034
Covid	TR15	True	1477305168265895937
Covid	TR15	True	1477656350972948481
Covid	TR15	False	1477606812161658885
Covid	TR15	Other	1498542054888120323
Covid	TR15	False	1477968778147336192
Covid	TR15	Other	1494788773921669126
Covid	TR15	True	1477286017912688643
Covid	TR15	False	1477615324484751360
Covid	TR15	Other	1496244737971523587
Covid	TR15	True	1477612945651777538
Covid	TR15	Other	1493859643218616323
Covid	TR15	False	1477605244033024004
Covid	TR15	True	1477618746357395457
Covid	TR15	False	1477667283115905024
Covid	TR15	Other	1495525755954114560
Covid	TR15	Other	1495814876807245825
Covid	TR15	True	1478085329517268992
Covid	TR15	Other	1495913900331708426
Covid	TR15	True	1495281837224169476
Covid	TR15	Other	1498883096350973954
Covid	TR15	True	1477390219133472776
Covid	TR15	Other	1497184444695953410
Covid	TR15	Other	1498525451563806725
Covid	TR15	Other	1497430875079954441
Covid	TR15	True	1477550621112864777
Covid	TR15	False	1477735620906782724
Covid	TR15	True	1480241220114956297
Covid	TR15	Other	1497646632908771331
Covid	TR15	Other	1498722404079656963
Covid	TR15	True	1477904507145236480
Covid	TR15	False	1477588113656627200
Covid	TR15	Other	1497261908839256064
Covid	TR15	Other	1478792101022343175
Covid	TR15	True	1477948285365231618
Covid	TR15	False	1477659125224034314
Covid	TR15	Other	1498979083190943747
Covid	TR15	Other	1482477319247777796
Covid	TR15	Other	1497194159714803747
Covid	TR15	Other	1496110812506857480
Covid	TR15	Other	1496953443088580608
Covid	TR15	Other	1499023160276320256
Covid	TR15	True	1481917269928259586
Covid	TR15	Other	1495754610757230593
Covid	TR15	Other	1497845276329000966
Covid	TR15	True	1477624727615250433
Covid	TR15	Other	1496124322146045952
Covid	TR15	False	1477685714737377289
Covid	TR15	Other	1496969456551145474
Covid	TR15	Other	1495496993506054145
Covid	TR15	True	1477684751141990401
Covid	TR15	True	1477564574597537793
Covid	TR15	False	1478373282097336320
Covid	TR15	True	1477715428990455810
Covid	TR15	Other	1497263896171880454
Covid	TR15	Other	1498182620064137218
Covid	TR15	Other	1496880297282990080
Covid	TR15	Other	1494781074492301313
Covid	TR15	True	1482402993702158339
Covid	TR15	Other	1478269376818294786
Covid	TR15	Other	1497701813088399361
Covid	TR15	True	1495281839065477122
Covid	TR15	Other	1496459232966848522
Covid	TR15	False	1477564019569569792
Covid	TR15	True	1477588958334881793
Covid	TR15	True	1478452961504378880
Covid	TR15	Other	1499121411838853122
Covid	TR15	Other	1497323970625998854
Covid	TR15	Other	1496090970374516737
Covid	TR16	False	1434077214442672132
Covid	TR16	True	1416889631283597315
Covid	TR16	Other	1414862122073436166
Covid	TR16	False	1415218907292463116
Covid	TR16	Other	1436417290761875457
Covid	TR16	Other	1435691548818169856
Covid	TR16	Other	1435629412834291712
Covid	TR16	Other	1435531685983096832
Covid	TR16	Other	1436299394052239361
Covid	TR16	Other	1415931355389693956
Covid	TR16	Other	1436263254930726912
Covid	TR16	Other	1435930281853300739
Covid	TR16	Other	1436405827791990788
Covid	TR16	Other	1414479034059264000
Covid	TR16	False	1432652652861693952
Covid	TR16	Other	1435972382288715783
Covid	TR16	False	1415280630309470208
Covid	TR16	Other	1432959948921704449
Covid	TR16	False	1415018344118370306
Covid	TR16	False	1423717100384890882
Covid	TR16	Other	1436798092741910535
Covid	TR16	Other	1435574250027601920
Covid	TR16	Other	1434987859170242565
Covid	TR16	Other	1430086576646803468
Covid	TR16	Other	1414468705887703042
Covid	TR16	False	1418955443314040833
Covid	TR16	False	1425179363587334146
Covid	TR16	True	1429830844915621906
Covid	TR16	Other	1427777707119685632
Covid	TR16	Other	1435837826298417154
Covid	TR16	Other	1420501191503630346
Covid	TR16	False	1419350141295894530
Covid	TR16	Other	1435982381706534914
Covid	TR16	False	1432923928637358082
Covid	TR16	False	1419018709608316930
Covid	TR16	Other	1425763623272648705
Covid	TR16	Other	1436455176089608199
Covid	TR16	Other	1417151714256433154
Covid	TR16	Other	1434046091465461760
Covid	TR16	Other	1435984934485770249
Covid	TR16	True	1420295488591519755
Covid	TR16	Other	1436405633587220508
Covid	TR16	Other	1436685763803062272
Covid	TR16	False	1435641223889498116
Covid	TR16	Other	1436414224289390602
Covid	TR16	True	1417033716392726535
Covid	TR16	False	1429078084473524235
Covid	TR16	False	1433149976348139523
Covid	TR16	Other	1435993078792400900
Covid	TR16	Other	1423775805377814533
Covid	TR16	Other	1436690904274903041
Covid	TR16	Other	1426192262745239555
Covid	TR16	False	1420700291662553089
Covid	TR16	Other	1436301957216493569
Covid	TR16	False	1416830537491156995
Covid	TR16	False	1418495336503554048
Covid	TR16	Other	1436720259474546691
Covid	TR16	Other	1429154493506236426
Covid	TR16	False	1420825991824478217
Covid	TR16	Other	1424823477605961735
Covid	TR16	Other	1420682701292584960
Covid	TR16	Other	1430944646818058244
Covid	TR16	Other	1435988272698757127
Covid	TR16	Other	1436242371872796672
Covid	TR16	Other	1435588941810393093
Covid	TR16	False	1425857606120312833
Covid	TR16	Other	1430093072210276357
Covid	TR16	False	1431876009838747650
Covid	TR16	False	1434743490211205120
Covid	TR16	Other	1435911242770694146
Covid	TR16	Other	1435604274684309506
Covid	TR16	False	1416786886207606789
Covid	TR16	False	1417609579920347145
Covid	TR16	False	1424782543824490500
Covid	TR16	False	1418663653310599171
Covid	TR16	Other	1436079984737755136
Covid	TR16	True	1431992080381980684
Covid	TR16	Other	1436720394761871362
Covid	TR16	False	1428637743870095361
Covid	TR16	False	1430094982870933504
Covid	TR16	False	1418154286328995844
Covid	TR16	Other	1435856137262272512
Covid	TR16	Other	1415732307391131649
Covid	TR16	False	1429457399262351363
Covid	TR16	False	1420056737126785024
Covid	TR16	Other	1436607520643166210
Covid	TR16	Other	1433293840211972098
Covid	TR16	Other	1421818973436403712
Covid	TR16	Other	1419451643549134848
Covid	TR16	False	1420357510452686848
Covid	TR16	False	1420102480071888897
Covid	TR16	Other	1419357094352916481
Covid	TR16	Other	1425007589474066446
Covid	TR16	Other	1436617491267080192
Covid	TR16	Other	1436715447517392898
Covid	TR16	Other	1427012923470368777
Covid	TR16	Other	1432327779023036421
Covid	TR16	False	1425180360183267331
Covid	TR16	False	1417206992112865280
Covid	TR16	Other	1435844738733772801
Covid	TR16	Other	1435985736373833734
Covid	TR16	True	1432825447495225347
Covid	TR16	Other	1415304956266139649
Covid	TR16	True	1425011408912146472
Covid	TR16	False	1421522814293745664
Covid	TR16	Other	1436648753855926274
Covid	TR16	Other	1435855312922320902
Covid	TR16	Other	1436224692176760832
Covid	TR16	False	1420386947629977605
Covid	TR16	False	1416843816577929216
Covid	TR16	Other	1436364020035035137
Covid	TR16	Other	1435701981469978632
Covid	TR16	True	1425378113173823490
Covid	TR16	Other	1434162838629752832
Covid	TR16	True	1434940208470974471
Covid	TR16	False	1424878428776550400
Covid	TR16	Other	1436698648667099136
Covid	TR16	False	1419683383395995650
Covid	TR16	Other	1435910765530292226
Covid	TR16	Other	1418051522059980806
Covid	TR16	Other	1425836575741530121
Covid	TR16	Other	1436357649923198979
Covid	TR16	Other	1429437355073679366
Covid	TR16	False	1429091130180767748
Covid	TR16	False	1425541649766174726
Covid	TR16	Other	1436024495811276811
Covid	TR16	False	1417242356294852610
Covid	TR16	Other	1431222618187837441
Covid	TR16	True	1414394080998592514
Covid	TR16	False	1419302680657342475
Covid	TR16	Other	1436427865701113858
Covid	TR16	Other	1432973535358734339
Covid	TR16	Other	1420401941604143118
Covid	TR16	Other	1418829142116687873
Covid	TR16	Other	1436220677703544834
Covid	TR16	Other	1421477031003529216
Covid	TR16	Other	1435933863411425286
Covid	TR16	Other	1435740092627292164
Covid	TR16	False	1414855850229911552
